stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0.5,1.5,98.55693040000006,,98.53458950000095,98.55693040000006,99.04798599999958,99.04798599999958,99.06334770000103,99.36348820000057,99.71595660000094,left,-1.5,1,1,0.6572871000007581,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
84,0.5,1.0,99.72955270000057,,99.71609180000087,99.72955270000057,100.23076609999953,100.23076609999953,100.23076609999953,100.54563190000044,100.98076840000067,right,1.0,0,0,0.7422822999997152,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
85,0.5,1.5,100.99683709999954,,100.98093150000022,100.99683709999954,101.49553820000074,101.49553820000074,101.49553820000074,101.81124850000015,101.89596429999983,left,-1.5,1,1,0.39495199999873876,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
86,0.5,1.5,101.90819490000104,,101.8960461000006,101.90819490000104,102.41058630000043,102.41058630000043,102.41058630000043,102.71019420000084,103.04587820000052,left,-1.5,1,1,0.6332213999994565,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
87,0.5,1.5,103.06122940000023,,103.04608540000118,103.06122940000023,103.56177539999953,103.56177539999953,103.57657219999965,103.87581800000044,103.92912280000019,left,-1.5,1,1,0.3654124000004231,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
88,0.5,1.0,103.95262960000036,,103.9293161000005,103.95262960000036,104.44358490000013,104.44358490000013,104.45860790000006,104.75855930000034,105.0129952999996,right,1.0,1,1,0.5670995000000403,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
89,0.5,1.0,105.03479169999991,,105.01319760000115,105.03479169999991,105.52521220000017,105.52521220000017,105.54062650000014,105.84043600000041,105.94201749999957,left,-1.0,0,0,0.40715219999947294,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
90,0.5,1.5,105.95854390000022,,105.9421956999995,105.95854390000022,106.44068160000097,106.44068160000097,106.47348520000014,106.73931360000097,106.8742669000003,right,1.5,0,0,0.42513770000005024,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
91,0.5,2.0,106.89058380000097,,106.8744200000001,106.89058380000097,107.37318030000097,107.37318030000097,107.3903117000009,107.67196440000043,107.82458140000017,left,-2.0,0,0,0.44055219999972905,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
92,0.5,2.5,107.83862200000112,,107.82475030000023,107.83862200000112,108.33980330000122,108.33980330000122,108.33980330000122,108.65437689999999,108.75646000000052,left,-2.5,0,0,0.414566499999637,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
93,0.5,3.0,108.77232689999983,,108.7565969999996,108.77232689999983,109.25493559999995,109.25493559999995,109.27191590000075,109.55359210000097,109.80741900000066,right,3.0,1,1,0.5500947999989876,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
94,0.5,3.0,109.82992800000102,,109.80755660000068,109.82992800000102,110.32207270000072,110.32207270000072,110.33692750000046,110.63592270000117,110.67165969999951,left,-3.0,0,0,0.34591350000118837,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
95,0.5,3.5,110.68732360000104,,110.67180010000084,110.68732360000104,111.18705720000071,111.18705720000071,111.20226470000125,111.5017970000008,111.70379560000038,left,-3.5,1,1,0.508305699999255,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
96,0.5,3.5,111.71974430000046,,111.70392730000094,111.71974430000046,112.2189244000001,112.2189244000001,112.23426760000075,112.51912570000059,112.96977320000042,right,3.5,1,1,0.7440956000009464,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
97,0.5,3.5,112.98567739999999,,112.9699027000006,112.98567739999999,113.48468309999953,113.48468309999953,113.49984020000011,113.80076910000025,114.28534949999994,right,3.5,1,1,0.7961119999999937,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
98,0.5,3.0,114.3005475000009,,114.28548870000122,114.3005475000009,114.79899550000118,114.79899550000118,114.79899550000118,115.09835510000084,115.45088820000092,right,3.0,0,0,0.6441792999994504,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
99,0.5,3.5,115.46466080000027,,115.4510594000003,115.46466080000027,115.96438330000092,115.96438330000092,115.96438330000092,116.26376400000117,116.74980390000019,right,3.5,0,0,0.7705880000012257,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
100,0.5,4.0,116.76379410000118,,116.74994300000071,116.76379410000118,117.26352390000102,117.26352390000102,117.26352390000102,117.56264159999955,117.99831640000048,right,4.0,0,0,0.724285599999348,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
101,0.5,4.5,118.01333410000007,,117.9984499000002,118.01333410000007,118.51395179999963,118.51395179999963,118.52822580000065,118.82808280000063,118.88172830000076,right,4.5,0,0,0.36188360000051034,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
102,0.5,5.0,118.89501829999972,,118.88187060000018,118.89501829999972,119.39495650000026,119.39495650000026,119.39495650000026,119.69410720000087,119.94637719999992,right,5.0,1,1,0.5422551000010571,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
103,0.5,5.0,119.96276779999971,,119.94654249999985,119.96276779999971,120.4620171000006,120.4620171000006,120.47683069999948,120.77665830000115,120.81130230000053,right,5.0,1,1,0.3334219000007579,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
104,0.5,5.0,120.82737610000004,,120.81147280000005,120.82737610000004,121.30955510000058,121.30955510000058,121.34304119999979,121.60989090000112,121.91050499999983,left,-5.0,1,1,0.5890271999996912,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
105,0.5,4.5,121.92702459999964,,121.91063910000048,121.92702459999964,122.40876659999958,122.40876659999958,122.4428282000008,,122.44520920000105,left,-4.5,1,1,0.02821339999900374,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
106,0.5,4.5,122.46917380000014,,122.44537940000009,122.46917380000014,122.95958860000064,122.95958860000064,122.97455380000065,123.27443810000113,123.54191540000102,left,-4.5,1,1,0.574222600000212,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
107,0.5,4.5,123.55876669999998,,123.54205420000108,123.55876669999998,124.04105630000049,124.04105630000049,124.0735306000006,,124.09352820000095,right,4.5,0,0,0.04241840000031516,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
108,0.5,5.0,124.11648840000089,,124.0936696000008,124.11648840000089,124.60783950000041,124.60783950000041,124.62273230000028,124.92261099999996,125.34293600000092,right,5.0,1,1,0.7330822999992961,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
109,0.5,5.0,125.36566070000117,,125.34306649999962,125.36566070000117,125.85680950000096,125.85680950000096,125.87238270000125,126.17179370000122,126.52451180000025,right,5.0,1,1,0.6562543000000005,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
110,0.5,5.0,126.54765090000001,,126.52464090000103,126.54765090000001,127.0388726000001,127.0388726000001,127.05447060000006,,127.17436029999953,right,5.0,1,1,0.13336300000082701,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
111,0.5,4.5,127.19694990000062,,127.17450269999972,127.19694990000062,127.6875467000009,127.6875467000009,127.70350560000043,128.00337310000032,128.4892985000006,right,4.5,1,1,0.7953493000004528,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
112,0.5,4.5,128.5130480000007,,128.48948630000086,128.5130480000007,129.00349649999953,129.00349649999953,129.01997070000107,,129.2538170000007,right,4.5,1,1,0.23786459999973886,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
113,0.5,4.5,129.26981970000088,,129.25394679999954,129.26981970000088,129.76938379999956,129.76938379999956,129.78651940000054,130.08477889999995,130.40439680000054,right,4.5,1,1,0.626488199999585,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
114,0.5,4.0,130.42746369999986,,130.40453049999996,130.42746369999986,130.9169092000011,130.9169092000011,130.93508210000073,131.21879960000115,131.22085669999979,right,4.0,1,1,0.29897709999931976,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
115,0.5,4.0,131.24391280000054,,131.2212942999995,131.24391280000054,131.7347176000003,131.7347176000003,131.7502209000013,132.04907699999967,132.39734560000034,left,-4.0,1,1,0.6466016000013042,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
116,0.5,4.0,132.41399430000092,,132.39741890000005,132.41399430000092,132.91328150000118,132.91328150000118,132.91328150000118,,133.0461032000003,right,4.0,0,0,None,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
117,0.5,4.5,133.06211880000046,,133.0461704999998,133.06211880000046,133.5445978000007,133.5445978000007,133.5621327000008,133.84489320000102,134.54500200000075,left,-4.5,0,0,0.9953733000002103,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
118,0.5,5.0,134.5609953000003,,134.54510459999983,134.5609953000003,135.06090829999994,135.06090829999994,135.07736020000084,135.38014620000104,136.16087789999983,left,-5.0,0,0,1.0954005000003235,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
119,0.5,5.5,136.1773334999998,,136.16097269999955,136.1773334999998,136.6763148000009,136.6763148000009,136.69221500000094,136.9916487999999,137.19213540000055,left,-5.5,1,1,0.5003545999989001,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
120,0.5,5.5,137.2087577000002,,137.19219750000047,137.2087577000002,137.6950428,137.6950428,137.71217810000053,137.9936471000001,138.31286030000047,left,-5.5,1,1,0.6041716999989148,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
121,0.5,5.5,138.32656250000036,,138.31299020000006,138.32656250000036,138.82626470000105,138.82626470000105,138.82626470000105,139.1260622000009,139.44544119999955,right,5.5,1,1,0.615030700000716,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
122,0.5,5.0,139.45855740000115,,139.44558049999978,139.45855740000115,139.9592547000011,139.9592547000011,139.9592547000011,140.2583770000001,140.62673160000122,right,5.0,1,1,0.6645566999995935,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
123,0.5,5.0,140.6428651999995,,140.62686469999971,140.6428651999995,141.14308770000025,141.14308770000025,141.15777470000103,141.45799009999973,141.71299440000075,left,-5.0,1,1,0.5548492999987502,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
124,0.5,5.0,141.7337994999998,,141.7131300000001,141.7337994999998,142.223586600001,142.223586600001,142.23948279999968,142.52448370000093,142.77554050000072,right,5.0,1,1,0.5361040000007051,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
125,0.5,4.5,142.79110290000062,,142.7757739000008,142.79110290000062,143.29032329999973,143.29032329999973,143.30592760000036,143.58947629999966,143.7404736999997,left,-4.5,1,1,0.4394635000007838,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
126,0.5,4.5,143.75660890000108,,143.7406117999999,143.75660890000108,144.25578880000103,144.25578880000103,144.2688171000009,144.56858959999954,144.63642740000068,right,4.5,1,1,0.37914199999977427,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
127,0.5,4.5,144.65454620000128,,144.6365165999996,144.65454620000128,145.13722729999972,145.13722729999972,145.15575780000108,145.43557180000062,145.4871535000002,right,4.5,0,0,0.34139329999925394,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
128,0.5,5.0,145.5014202000002,,145.48728240000128,145.5014202000002,145.98482660000082,145.98482660000082,146.0030996000005,146.28748170000108,146.52226320000045,left,-5.0,1,1,0.5294094000000769,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
129,0.5,5.0,146.5356009999996,,146.52239569999983,146.5356009999996,147.03493720000006,147.03493720000006,147.03493720000006,147.33513820000007,147.6693718000006,left,-5.0,1,1,0.6262024999996356,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
130,0.5,5.0,147.6860555000003,,147.66950130000077,147.6860555000003,148.18577639999967,148.18577639999967,148.20133290000012,148.48585280000043,148.73544330000004,right,5.0,1,1,0.5346527000001515,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
131,0.5,4.5,148.75155690000065,,148.7355817000007,148.75155690000065,149.23450430000048,149.23450430000048,149.25171310000042,149.5329595000003,149.5860757999999,left,-4.5,1,1,0.33662569999978587,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
132,0.5,4.5,149.59930429999986,,149.58620809999957,149.59930429999986,150.0997642000002,150.0997642000002,150.0997642000002,150.3987846,150.53490750000128,right,4.5,1,1,0.4186176000002888,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
133,0.5,4.5,150.54953920000116,,150.53504199999952,150.54953920000116,151.04973150000114,151.04973150000114,151.06505760000073,151.3639691999997,151.4333776000003,right,4.5,0,0,0.38102669999898353,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
134,0.5,5.0,151.4490722999999,,151.4335174000007,151.4490722999999,151.9482079999998,151.9482079999998,151.96400549999998,152.26367449999998,152.38425910000115,right,5.0,1,1,0.42753369999991264,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
135,0.5,5.0,152.40728479999962,,152.38439420000032,152.40728479999962,152.89779439999984,152.89779439999984,152.91422760000023,153.2128644000004,153.38156549999985,right,5.0,1,1,0.47839960000055726,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
136,0.5,5.0,153.3975440000013,,153.38169390000076,153.3975440000013,153.89723100000083,153.89723100000083,153.91284540000015,154.21216950000053,154.4314445,left,-5.0,1,1,0.5166853000009723,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
137,0.5,4.5,154.44483820000096,,154.4315872999996,154.44483820000096,154.94508450000103,154.94508450000103,154.94508450000103,155.24460680000084,155.4978153000011,left,-4.5,0,0,0.5429003999997803,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
138,0.5,5.0,155.52056220000122,,155.49797560000115,155.52056220000122,156.01199559999986,156.01199559999986,156.02757750000092,156.3268508000001,156.8796886,left,-5.0,1,1,0.8576461000011477,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
139,0.5,5.0,156.9025075999998,,156.87989150000067,156.9025075999998,157.39425610000035,157.39425610000035,157.40900619999957,157.7088788000001,158.14341109999987,left,-5.0,1,1,0.7382440999990649,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
140,0.5,5.0,158.15947600000072,,158.1435431000009,158.15947600000072,158.64133440000114,158.64133440000114,158.6750462,158.9408287999995,159.24320819999957,left,-5.0,1,1,0.5999826000006578,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
141,0.5,4.5,159.25858570000128,,159.24342460000116,159.25858570000128,159.75787479999963,159.75787479999963,159.7737429000008,160.0732012999997,160.16065069999968,right,4.5,0,0,0.3999316999997973,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
142,0.5,5.0,160.18340800000078,,160.1607980000008,160.18340800000078,160.67380720000074,160.67380720000074,160.6893527000011,160.98871959999997,161.2752744999998,right,5.0,1,1,0.594217200001367,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
143,0.5,5.0,161.28902800000105,,161.27540369999952,161.28902800000105,161.78844910000043,161.78844910000043,161.80439320000005,162.08890390000124,162.49007340000026,right,5.0,1,1,0.6919726000014634,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
144,0.5,5.0,162.50387840000076,,162.49020689999998,162.50387840000076,163.00554589999956,163.00554589999956,163.00554589999956,163.30348460000096,163.52355660000103,left,-5.0,1,1,0.5134419999994861,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
145,0.5,4.5,163.5370937000007,,163.5237004999999,163.5370937000007,164.03635700000086,164.03635700000086,164.03635700000086,164.33623249999982,164.688666,left,-4.5,1,1,0.6395885000001726,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
146,0.5,4.5,164.70240449999983,,164.68879840000045,164.70240449999983,165.20237330000054,165.20237330000054,165.20237330000054,165.50130340000032,166.43786519999958,left,-4.5,1,1,1.2289013999998133,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
147,0.5,4.5,166.46037100000103,,166.4379974000003,166.46037100000103,166.9511835000012,166.9511835000012,166.9669457,167.26669930000025,167.53405510000084,left,-4.5,1,1,0.574209599999449,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
148,0.5,4.0,167.55023129999972,,167.5342240000009,167.55023129999972,168.0323595000009,168.0323595000009,168.0658841000004,168.3323203,168.38514320000104,right,4.0,0,0,0.34302630000092904,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
149,0.5,4.5,168.3989973000007,,168.3852870999999,168.3989973000007,168.89854039999955,168.89854039999955,168.89854039999955,169.1983579000007,169.5993252999997,left,-4.5,1,1,0.6866414999985864,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
