stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
60,0.5,1.0,59.75127729983069,,59.73797030001879,59.75127729983069,60.259578299941495,60.259578299941495,60.259578299941495,60.568839099956676,60.75311699998565,right,1.0,1,1,0.48309919983148575,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
61,0.5,1.0,60.766864199889824,,60.753305999794975,60.766864199889824,61.268295699963346,61.268295699963346,61.268295699963346,61.582504699938,61.81802909984253,left,-1.0,1,1,0.5370076999533921,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
62,0.5,1.0,61.833904600003734,,61.81817099987529,61.833904600003734,62.33313369983807,62.33313369983807,62.34781239996664,62.633320699911565,62.91335909999907,left,-1.0,1,1,0.5684814001433551,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
63,0.5,1.0,62.93034839979373,,62.91344409994781,62.93034839979373,63.41165259992704,63.41165259992704,63.44518609996885,63.71092559979297,63.98230259981938,right,1.0,1,1,0.5678574000485241,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
64,0.5,1.0,63.99823969998397,,63.98243799991906,63.99823969998397,64.49784499988891,64.49784499988891,64.51299600000493,64.81312739988789,65.13007099996321,right,1.0,1,1,0.6269224998541176,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
65,0.5,1.0,65.1436842000112,,65.13016789988615,65.1436842000112,65.63027159986086,65.63027159986086,65.64613179978915,65.9453288000077,66.24724099994637,right,1.0,1,1,0.6030512000434101,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
66,0.5,1.0,66.26214969996363,,66.24738369998522,66.26214969996363,66.7628068998456,66.7628068998456,66.7628068998456,67.07757689990103,67.26410269993357,left,-1.0,1,1,0.4908015001565218,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
67,0.5,1.0,67.27752489992417,,67.26424299995415,67.27752489992417,67.77839649980888,67.77839649980888,67.77839649980888,68.07758509996347,68.36158129991964,left,-1.0,1,1,0.5705220000818372,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
68,0.5,1.0,68.3782445997931,,68.36171690002084,68.3782445997931,68.85992720001377,68.85992720001377,68.892927599838,69.15905769984238,69.54506299993955,left,-1.0,1,1,0.6717730001546443,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
69,0.5,1.0,69.5587494999636,,69.54519969993271,69.5587494999636,70.06000870000571,70.06000870000571,70.06000870000571,70.37562299985439,70.67594679980539,right,1.0,1,1,0.6046450999565423,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
