stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
84,0.5,4.0,116.29393649986014,,116.27817619987763,116.29393649986014,116.7902973999735,116.7902973999735,116.80657939985394,117.08979219989851,117.42383220000193,left,-4.0,1,1,0.6169320000335574,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
85,0.5,4.0,117.43900649994612,,117.42389009986073,117.43900649994612,117.9385053999722,117.9385053999722,117.9385053999722,118.23858170001768,118.58981149992906,right,4.0,1,1,0.6501671001315117,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
86,0.5,4.0,118.60468009999022,,118.58987929997966,118.60468009999022,119.1052778000012,119.1052778000012,119.1052778000012,119.40413379995152,119.84116249997169,right,4.0,1,1,0.7196277999319136,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
87,0.5,3.5,119.85729109984823,,119.8413013999816,119.85729109984823,120.3555439999327,120.3555439999327,120.37345449998975,120.65544399991632,120.92353979987092,left,-3.5,1,1,0.5526901001576334,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
88,0.5,3.5,120.93946789996698,,120.92371260002255,120.93946789996698,121.43614130001515,121.43614130001515,121.45238459995016,121.73576209996827,121.95247150002979,left,-3.5,1,1,0.5004247000906616,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
89,0.5,3.5,121.96928479988128,,121.95254009985365,121.96928479988128,122.45142839988694,122.45142839988694,122.48437409987673,122.75096419989131,123.08823550003581,right,3.5,1,1,0.6260726000182331,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
90,0.5,3.0,123.10395919997245,,123.08837729995139,123.10395919997245,123.60373319988139,123.60373319988139,123.61964449984953,123.91919439984486,124.0874623998534,right,3.0,1,1,0.47880020015873015,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
91,0.5,3.0,124.10295640002005,,124.08763429988176,124.10295640002005,124.59965039999224,124.59965039999224,124.61569899995811,124.89947539987043,125.20358669990674,left,-3.0,1,1,0.5918493000790477,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
92,0.5,3.0,125.21806999994442,,125.20374909997918,125.21806999994442,125.71774109988473,125.71774109988473,125.71774109988473,126.01739559997804,126.13789339992218,left,-3.0,1,1,0.4173482998739928,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
93,0.5,2.5,126.14980709995143,,126.13803679984994,126.14980709995143,126.64952869992703,126.64952869992703,126.64952869992703,126.94941650005057,127.2843947999645,right,2.5,1,1,0.6221843999810517,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
94,0.5,2.5,127.30040099984035,,127.28452949994244,127.30040099984035,127.79649950005114,127.79649950005114,127.81265019997954,128.0958990000654,128.33002409990877,right,2.5,1,1,0.5185385001823306,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
95,0.5,2.5,128.3463353998959,,128.33010519994423,128.3463353998959,128.84567629988305,128.84567629988305,128.86177149997093,129.14541779994033,129.71678119990975,right,2.5,0,0,0.8649800999555737,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
96,0.5,3.0,129.7303724999074,,129.71692669996992,129.7303724999074,130.22709880000912,130.22709880000912,130.24444280005991,130.52700979984365,131.06458149990067,left,-3.0,1,1,0.8230820999015123,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
97,0.5,3.0,131.08004290005192,,131.06471690000035,131.08004290005192,131.576306700008,131.576306700008,131.59280380001292,131.87937980005518,132.6924564000219,left,-3.0,1,1,1.1128372999373823,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
98,0.5,3.0,132.70912400004454,,132.69251449988224,132.70912400004454,133.19373329984955,133.19373329984955,133.21121519990265,133.49320119991899,133.7459327999968,left,-3.0,1,1,0.5382463000714779,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
99,0.5,2.5,133.75977059989236,,133.7460882999003,133.75977059989236,134.25665570003912,134.25665570003912,134.27422589994967,134.55964759993367,134.72720819991082,right,2.5,0,0,0.4591972001362592,795241,001,2024-09-10_22h52.12.944,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h52.17.257475 +0530,
